,created_hr,set,favorite_count,retweet_count,influence_score,user_since,followers_count,listed_count,num_tags,num_media,num_symbols,num_urls,num_user_mentions,influence_interval,isVerified,isRetweeted,isReply,dotw
43,7,1,0,0,2.725,8,97,4,0,0,0,1,0,0,0,0,0,2
2411,14,4,0,0,2.725,3,94,5,0,0,0,1,0,1,0,0,0,2
3576,18,6,0,0,2.7,4,72,12,0,0,0,0,0,0,0,0,0,2
5830,12,3,0,0,2.7,10,108,0,0,0,0,1,1,1,0,0,1,3
255,7,1,0,0,2.7,4,72,12,1,0,0,0,0,1,0,0,0,2
4498,7,1,0,1,2.6500000000000004,0,79,1,0,0,0,0,3,1,0,1,0,3
6536,14,4,0,0,2.65,3,100,2,1,0,0,1,1,1,0,0,0,3
1375,9,2,0,0,2.6,9,71,11,0,0,0,1,0,4,0,0,0,2
5029,9,2,0,0,2.6,8,104,0,0,1,0,0,0,0,0,0,0,3
6624,14,4,0,0,2.6,3,104,0,0,0,0,0,2,1,0,0,1,3
1227,9,2,0,0,2.575,9,70,11,0,0,0,1,0,3,0,0,0,2
980,9,2,0,0,2.575,9,70,11,0,0,0,1,0,1,0,0,0,2
3370,16,5,0,0,2.575,0,103,0,0,0,0,1,1,3,0,0,1,2
1193,9,2,0,0,2.575,9,70,11,0,0,0,1,0,3,0,0,0,2
1219,9,2,0,0,2.575,9,70,11,0,0,0,1,0,3,0,0,0,2
7868,18,6,0,0,2.5500000000000003,8,87,5,0,0,0,0,0,0,0,0,0,3
7712,16,5,3,0,2.5250000000000004,0,62,1,1,0,0,0,0,4,0,0,1,3
7766,16,5,0,0,2.5250000000000004,2,101,0,0,0,0,1,3,4,0,0,1,3
7992,18,6,1,0,2.525,6,83,2,0,0,0,1,1,1,0,0,0,3
1841,12,3,1,0,2.5,6,82,2,4,0,0,0,0,2,0,0,0,2
3790,18,6,3,0,2.5,3,64,0,0,0,0,0,1,1,0,0,1,2
3674,18,6,0,0,2.475,6,90,3,0,0,0,1,6,0,0,0,1,2
4654,7,1,0,0,2.45,4,95,1,0,0,0,0,1,2,0,0,1,3
5355,9,2,2,0,2.45,9,74,0,0,0,0,0,2,2,0,0,1,3
6944,14,4,0,0,2.45,3,98,0,0,0,0,0,1,4,0,0,1,3
2876,16,5,0,0,2.4250000000000003,9,88,3,0,0,0,1,1,0,0,0,0,2
5608,9,2,0,0,2.4000000000000004,5,96,0,0,0,0,0,1,4,0,0,1,3
552,7,1,0,0,2.375,1,95,0,0,0,0,1,0,3,0,0,0,2
4343,7,1,0,0,2.35,0,94,0,1,0,0,1,0,0,0,0,0,3
2616,14,4,1,0,2.35,9,76,2,0,0,0,1,3,3,0,0,1,2
558,7,1,0,0,2.35,9,91,1,0,0,0,0,1,3,0,0,1,2
2600,14,4,1,0,2.35,9,76,2,0,0,0,1,4,3,0,0,1,2
3126,16,5,3,0,2.2750000000000004,8,52,1,0,0,0,0,1,1,0,0,1,2
4051,18,6,0,0,2.275,4,91,0,0,0,0,1,0,3,0,0,0,2
3886,18,6,0,0,2.275,4,91,0,0,0,0,1,0,2,0,0,0,2
5027,9,2,0,0,2.25,5,90,0,0,0,0,0,1,0,0,0,1,3
3539,16,5,0,0,2.225,7,89,0,0,0,0,0,0,4,0,0,0,2
6984,14,4,0,0,2.225,6,83,2,3,0,0,0,0,4,0,0,0,3
5590,9,2,0,0,2.225,0,89,0,0,0,0,0,2,4,0,0,1,3
5241,9,2,0,0,2.225,7,86,1,0,0,0,0,1,1,0,0,1,3
5326,9,2,0,0,2.2,0,88,0,0,0,0,0,2,2,0,0,1,3
5431,9,2,0,0,2.2,0,88,0,0,0,0,0,1,3,0,0,1,3
4983,9,2,0,0,2.2,0,88,0,0,0,0,0,2,0,0,0,1,3
5500,9,2,0,0,2.2,0,88,0,0,0,0,0,1,3,0,0,1,3
3543,16,5,0,0,2.1750000000000003,9,84,1,0,0,0,0,1,4,0,0,1,2
2562,14,4,1,0,2.1750000000000003,7,72,1,0,0,0,1,1,2,0,0,0,2
1175,9,2,0,0,2.1750000000000003,6,78,3,0,0,0,0,0,3,0,0,0,2
3354,16,5,0,0,2.1750000000000003,9,84,1,0,0,0,0,1,3,0,0,1,2
4946,7,1,0,0,2.1500000000000004,7,83,1,0,0,0,1,0,4,0,0,0,3
5179,9,2,1,0,2.15,9,74,0,0,0,0,0,1,1,0,0,1,3
6972,14,4,1,0,2.15,9,74,0,0,0,0,1,1,4,0,0,1,3
6767,14,4,2,0,2.125,6,28,11,0,0,0,0,1,2,0,0,1,3
4101,18,6,0,0,2.1,5,81,1,0,0,0,0,1,3,0,0,1,2
2368,14,4,0,0,2.1,6,78,2,1,0,0,0,4,1,0,0,1,2
644,7,1,0,0,2.0500000000000003,3,76,2,0,0,0,0,1,4,0,0,1,2
4848,7,1,0,0,2.0500000000000003,8,76,2,2,0,0,1,0,4,0,0,0,3
6986,14,4,0,1,2.0500000000000003,7,58,0,2,0,0,1,0,4,0,1,0,3
7921,18,6,0,0,2.025,3,75,2,0,0,0,1,2,1,0,0,1,3
4539,7,1,0,0,2.025,3,75,2,0,0,0,0,2,1,0,0,1,3
2498,14,4,1,0,2.0,0,68,0,0,0,0,0,3,2,0,0,1,2
1677,12,3,0,0,1.9500000000000002,2,78,0,0,0,0,1,0,1,0,0,0,2
3267,16,5,1,0,1.95,10,60,2,0,0,0,1,0,2,0,0,0,2
1327,9,2,0,0,1.925,0,77,0,0,0,0,1,0,4,0,0,0,2
7364,16,5,1,0,1.925,0,62,1,0,0,0,0,1,2,0,0,1,3
7643,16,5,1,0,1.925,0,62,1,2,0,0,0,0,4,0,0,1,3
7366,16,5,1,0,1.925,0,62,1,0,0,0,0,1,2,0,0,1,3
6995,14,4,1,0,1.875,6,60,1,0,0,0,0,1,4,0,0,1,3
6581,14,4,0,0,1.85,9,74,0,0,0,0,1,1,1,0,0,1,3
613,7,1,0,0,1.85,9,74,0,0,0,0,0,1,4,0,0,1,2
5366,9,2,0,0,1.85,9,74,0,1,0,0,1,1,2,0,0,1,3
3444,16,5,1,0,1.85,1,62,0,0,0,0,0,2,4,0,0,1,2
5532,10,2,0,0,1.8250000000000002,7,73,0,0,0,0,2,1,3,0,0,0,3
85,7,1,0,0,1.75,9,67,1,0,0,0,0,0,0,0,0,0,2
4120,18,6,1,0,1.725,3,54,1,0,0,0,0,2,3,0,0,1,2
397,7,1,0,0,1.725,9,66,1,0,0,0,1,1,2,0,0,0,2
3955,18,6,1,0,1.725,3,54,1,0,0,0,0,2,2,0,0,1,2
2185,14,4,0,0,1.7000000000000002,0,68,0,0,1,0,0,1,0,0,0,0,2
2477,14,4,0,0,1.7000000000000002,0,68,0,0,0,0,0,1,2,0,0,1,2
8083,18,6,0,0,1.675,7,52,5,0,0,0,0,1,2,0,0,1,3
51,7,1,0,0,1.675,4,67,0,0,0,0,0,1,0,0,0,1,2
6618,14,4,0,0,1.675,7,52,5,0,0,0,0,1,1,0,0,1,3
6885,14,4,0,0,1.675,7,52,5,0,0,0,0,1,3,0,0,1,3
1448,12,3,0,0,1.675,7,67,0,1,0,0,1,0,0,0,0,0,2
601,7,1,1,0,1.6500000000000001,1,54,0,0,0,0,1,0,4,0,0,0,2
1816,12,3,0,0,1.65,10,60,2,0,0,0,1,0,2,0,0,0,2
1522,12,3,0,0,1.625,10,59,2,0,0,0,1,0,0,0,0,0,2
5159,9,2,0,0,1.5750000000000002,1,63,0,0,0,0,0,1,1,0,0,1,3
5056,9,2,0,0,1.5750000000000002,1,63,0,0,0,0,0,2,0,0,0,1,3
577,7,1,1,0,1.5750000000000002,7,48,1,1,0,0,1,0,3,0,0,0,2
5051,9,2,0,0,1.575,6,60,1,0,0,0,0,0,0,0,0,0,3
4212,18,6,0,0,1.575,6,60,1,0,0,0,1,0,4,0,0,0,2
5510,9,2,0,0,1.575,6,60,1,0,0,0,1,0,3,0,0,0,3
6938,14,4,0,0,1.575,6,60,1,0,0,0,0,0,4,0,0,0,3
315,7,1,0,0,1.55,4,62,0,0,0,0,0,4,2,0,0,1,2
4113,18,6,0,0,1.55,1,62,0,0,0,0,0,2,3,0,0,1,2
5445,9,2,0,0,1.55,1,62,0,0,0,0,0,2,3,0,0,1,3
1072,9,2,0,0,1.55,1,62,0,0,0,0,0,1,2,0,0,1,2
1329,9,2,0,0,1.55,1,62,0,0,0,0,0,1,4,0,0,1,2
1031,9,2,0,0,1.55,1,62,0,0,0,0,0,2,2,0,0,1,2
2902,16,5,0,0,1.55,1,62,0,0,0,0,0,1,0,0,0,1,2
163,7,1,0,0,1.55,4,62,0,0,0,0,0,1,1,0,0,1,2
2693,14,4,0,0,1.55,1,62,0,0,0,0,0,1,3,0,0,1,2
3602,18,6,0,0,1.55,1,62,0,0,0,0,0,1,0,0,0,1,2
4243,18,6,0,0,1.55,1,62,0,0,0,0,0,1,4,0,0,1,2
4550,7,1,0,0,1.55,6,62,0,0,0,0,1,0,1,0,0,0,3
5462,9,2,0,0,1.55,1,62,0,0,0,0,0,1,3,0,0,1,3
1307,9,2,0,0,1.55,1,62,0,0,0,0,0,2,4,0,0,1,2
8224,18,6,0,0,1.5250000000000001,1,61,0,0,0,0,0,1,3,0,0,1,3
1004,9,2,0,0,1.5250000000000001,1,61,0,0,0,0,0,2,1,0,0,1,2
8425,18,6,0,0,1.5250000000000001,1,61,0,0,0,0,0,1,4,0,0,1,3
1860,12,3,0,0,1.5250000000000001,6,58,1,0,0,0,1,0,2,0,0,0,2
6028,12,3,0,0,1.475,4,50,3,0,0,0,0,0,2,0,0,0,3
6186,12,3,0,0,1.4500000000000002,4,58,0,0,0,0,0,2,3,0,0,1,3
5688,12,3,0,0,1.4500000000000002,4,58,0,0,0,0,1,1,0,0,0,1,3
7776,18,6,0,0,1.45,4,55,1,0,0,0,0,2,0,0,0,1,3
3118,16,5,1,0,1.45,3,40,2,0,0,0,1,1,1,0,0,1,2
1835,12,3,1,0,1.45,5,43,1,0,0,0,0,3,2,0,0,1,2
3811,18,6,1,0,1.425,2,45,0,0,0,0,1,4,1,0,0,1,2
437,7,1,0,0,1.425,2,57,0,0,0,0,0,2,2,0,0,1,2
4249,18,6,0,0,1.425,3,54,1,0,0,0,0,2,4,0,0,1,2
4564,7,1,0,0,1.425,9,57,0,0,0,0,0,1,2,0,0,1,3
2589,14,4,0,0,1.425,1,57,0,0,0,0,0,3,3,0,0,1,2
6646,14,4,0,0,1.375,6,49,2,0,0,0,0,1,1,0,0,1,3
6756,14,4,0,0,1.375,6,49,2,0,0,0,0,1,2,0,0,1,3
2527,14,4,0,0,1.375,0,52,1,0,0,0,2,0,2,0,0,0,2
5648,9,2,0,0,1.375,8,55,0,0,0,0,1,0,4,0,0,0,3
3687,18,6,0,0,1.375,0,52,1,0,0,0,2,0,0,0,0,0,2
812,9,2,0,0,1.35,4,54,0,0,0,0,0,0,0,0,0,0,2
6544,14,4,0,0,1.35,9,45,3,0,0,0,1,1,1,0,0,1,3
2942,16,5,0,0,1.35,9,54,0,0,0,0,0,1,0,0,0,1,2
3519,16,5,0,0,1.3250000000000002,9,53,0,0,0,0,1,1,4,0,0,1,2
3016,16,5,0,0,1.3250000000000002,9,53,0,0,0,0,0,1,1,0,0,1,2
3485,16,5,0,0,1.3250000000000002,9,53,0,0,0,0,1,1,4,0,0,1,2
3181,16,5,0,0,1.3250000000000002,9,53,0,0,0,0,1,1,2,0,0,1,2
4204,18,6,0,0,1.325,2,50,1,0,0,0,0,7,4,0,0,1,2
7339,16,5,2,0,1.3,0,28,0,1,0,0,1,1,1,0,0,1,3
389,7,1,0,0,1.2750000000000001,7,48,1,0,0,0,1,0,2,0,0,0,2
1523,12,3,0,0,1.2750000000000001,7,48,1,0,0,0,1,2,0,0,0,1,2
4033,18,6,1,0,1.2750000000000001,4,39,0,0,0,0,0,1,3,0,0,1,2
5832,12,3,0,0,1.25,9,50,0,0,0,0,1,0,1,0,0,0,3
5727,12,3,0,0,1.25,8,47,1,0,0,0,1,0,0,0,0,0,3
4674,7,1,0,0,1.25,8,47,1,0,0,0,0,1,2,0,0,1,3
215,7,1,0,0,1.25,7,47,1,0,0,0,0,2,1,0,0,1,2
153,7,1,0,0,1.25,7,47,1,0,0,0,1,0,1,0,0,0,2
4304,7,1,0,0,1.25,9,50,0,0,0,0,0,1,0,0,0,0,3
4459,7,1,0,0,1.25,9,50,0,0,0,0,0,2,1,0,0,1,3
6196,12,3,2,0,1.225,2,25,0,0,0,0,1,1,3,0,0,1,3
8357,18,6,0,0,1.2000000000000002,6,48,0,0,0,0,0,1,4,0,0,1,3
7805,18,6,0,0,1.2000000000000002,6,48,0,0,0,0,0,1,0,0,0,1,3
8378,18,6,0,0,1.2000000000000002,6,48,0,0,0,0,0,2,4,0,0,1,3
7860,18,6,0,0,1.2000000000000002,6,48,0,0,0,0,1,1,0,0,0,1,3
8071,18,6,0,0,1.2000000000000002,6,48,0,0,0,0,0,1,2,0,0,1,3
982,9,2,1,0,1.2,1,36,0,0,0,0,0,0,1,0,0,0,2
7008,14,4,0,0,1.2,4,45,1,0,0,0,0,1,4,0,0,1,3
1349,9,2,2,0,1.2,10,21,1,0,0,0,1,1,4,0,0,1,2
1527,12,3,0,0,1.175,4,35,4,0,0,0,1,0,0,0,0,0,2
1724,12,3,2,0,1.175,8,23,0,0,0,0,1,1,1,0,0,1,2
8470,18,6,0,0,1.175,5,44,1,0,0,0,0,2,4,0,0,1,3
7760,16,5,0,0,1.125,2,45,0,0,0,0,1,3,4,0,0,1,3
6763,14,4,1,0,1.125,2,33,0,0,0,0,0,1,2,0,0,1,3
6381,14,4,0,0,1.1,0,41,1,0,0,0,0,0,0,0,0,0,3
7301,16,5,0,0,1.1,9,44,0,1,1,0,0,0,1,0,0,0,3
5197,9,2,0,0,1.1,0,41,1,0,1,0,0,0,1,0,0,0,3
779,9,2,0,0,1.075,5,37,2,1,0,0,1,0,0,0,0,0,2
4391,7,1,0,0,1.05,5,42,0,0,0,0,0,3,0,0,0,1,3
789,9,2,0,0,1.05,8,42,0,0,0,0,0,1,0,0,0,1,2
7021,14,4,0,0,1.0,8,37,1,0,0,0,1,1,4,0,0,0,3
6647,14,4,1,0,0.9750000000000001,1,27,0,2,0,0,1,1,1,0,0,1,3
5995,12,3,0,0,0.9750000000000001,4,39,0,0,0,0,0,1,2,0,0,1,3
8022,18,6,0,0,0.9750000000000001,4,39,0,0,0,0,0,1,1,0,0,1,3
6183,12,3,0,0,0.925,1,37,0,0,0,0,0,0,3,0,0,0,3
1987,12,3,0,0,0.925,4,31,2,0,0,0,0,1,3,0,0,1,2
3315,16,5,1,0,0.9000000000000001,0,24,0,1,0,0,0,0,3,0,0,1,2
7068,14,4,0,0,0.8500000000000001,2,34,0,0,0,0,0,2,4,0,0,1,3
5616,9,2,0,0,0.85,7,31,1,0,1,0,0,0,4,0,0,0,3
6776,14,4,0,0,0.8250000000000001,0,33,0,0,0,0,0,1,2,0,0,1,3
481,7,1,2,0,0.75,0,6,0,0,0,0,1,0,3,0,0,0,2
4764,7,1,0,0,0.7000000000000001,8,22,2,8,0,0,1,0,3,0,0,0,3
5377,9,2,0,0,0.7000000000000001,2,28,0,0,0,0,1,0,2,0,0,0,3
6657,14,4,0,0,0.7,1,25,1,0,0,0,0,1,2,0,0,1,3
6492,14,4,0,0,0.7,1,25,1,0,0,0,1,2,0,0,0,1,3
4613,7,1,1,0,0.7,1,16,0,0,0,0,1,0,2,0,0,0,3
6883,14,4,0,0,0.675,0,24,1,0,0,0,0,2,3,0,0,1,3
6295,12,3,0,0,0.675,0,24,1,0,0,0,1,2,4,0,0,1,3
6159,12,3,0,0,0.675,0,24,1,0,0,0,0,2,3,0,0,1,3
1948,12,3,0,0,0.65,1,26,0,2,0,0,1,1,3,0,0,1,2
6660,14,4,0,0,0.65,1,26,0,2,0,0,1,1,2,0,0,1,3
2772,14,4,0,0,0.65,1,26,0,2,0,0,1,1,4,0,0,1,2
5057,9,2,0,0,0.625,1,25,0,0,0,0,3,1,0,0,0,0,3
7296,16,5,0,0,0.6000000000000001,3,24,0,0,0,0,0,1,1,0,0,1,3
2893,16,5,0,0,0.6000000000000001,0,24,0,2,0,0,1,1,0,0,0,0,2
1015,9,2,0,0,0.6000000000000001,3,24,0,0,0,0,0,1,2,0,0,1,2
7152,16,5,0,0,0.6,2,21,1,0,0,0,0,9,0,0,0,1,3
813,9,2,0,0,0.6,10,21,1,0,0,0,0,1,0,0,0,1,2
2436,14,4,0,0,0.5750000000000001,8,23,0,0,0,0,0,3,1,0,0,1,2
3994,18,6,0,0,0.5750000000000001,5,17,2,0,0,0,1,0,2,0,0,0,2
3699,18,6,0,0,0.55,5,22,0,0,0,0,0,1,0,0,0,0,2
2032,12,3,0,0,0.525,6,21,0,0,0,0,1,0,4,0,0,0,2
3904,18,6,0,0,0.525,1,21,0,0,0,0,0,0,2,0,0,0,2
8004,18,6,0,0,0.525,0,21,0,0,1,0,0,1,1,0,0,1,3
8349,18,6,0,0,0.525,0,21,0,0,0,0,0,1,4,0,0,1,3
3281,16,5,0,0,0.5,0,17,1,0,0,0,1,0,2,0,0,0,2
6577,14,4,0,0,0.5,9,20,0,0,0,0,0,1,1,0,0,1,3
7205,16,5,0,0,0.47500000000000003,2,19,0,0,0,0,1,1,0,0,0,1,3
8051,18,6,0,0,0.45,1,18,0,0,0,0,1,1,1,0,0,1,3
3009,16,5,0,0,0.42500000000000004,1,17,0,0,0,0,0,1,0,0,0,1,2
6734,14,4,0,0,0.42500000000000004,9,17,0,0,0,0,0,1,2,0,0,1,3
448,7,1,1,0,0.425,7,5,0,0,0,0,0,1,3,0,0,1,2
4470,7,1,0,0,0.4,1,16,0,0,0,0,1,0,1,0,0,0,3
8317,18,6,1,0,0.4,1,4,0,0,0,0,0,0,3,0,0,0,3
4175,18,6,0,0,0.35000000000000003,1,14,0,0,0,0,0,2,4,0,0,1,2
4045,18,6,0,0,0.35000000000000003,1,14,0,0,0,0,0,1,3,0,0,1,2
7821,18,6,0,0,0.325,0,13,0,0,0,0,0,2,0,0,0,0,3
5001,9,2,0,0,0.30000000000000004,0,12,0,0,0,0,1,2,0,0,0,1,3
5018,9,2,0,0,0.30000000000000004,0,12,0,0,0,0,0,1,0,0,0,1,3
5150,9,2,0,0,0.30000000000000004,0,12,0,0,0,0,0,1,1,0,0,1,3
1812,12,3,0,0,0.25,0,10,0,0,0,0,0,2,2,0,0,1,2
7968,18,6,0,0,0.225,5,9,0,0,0,0,1,0,1,0,0,0,3
8115,18,6,0,0,0.225,5,9,0,0,0,0,1,0,2,0,0,0,3
2892,16,5,0,0,0.2,5,8,0,0,0,0,0,2,0,0,0,1,2
513,7,1,0,0,0.17500000000000002,7,7,0,0,0,0,0,5,3,0,0,1,2
8311,18,6,0,0,0.17500000000000002,1,7,0,0,0,0,1,2,3,0,0,1,3
769,9,2,0,0,0.17500000000000002,7,7,0,0,0,0,1,0,0,0,0,0,2
8376,18,6,0,0,0.17500000000000002,1,7,0,0,0,0,1,2,4,0,0,1,3
5155,9,2,0,0,0.17500000000000002,0,7,0,0,0,0,1,1,1,0,0,1,3
1263,9,2,0,0,0.125,1,5,0,0,0,0,1,0,3,0,0,0,2
1048,9,2,0,0,0.125,1,5,0,0,0,0,1,0,2,0,0,0,2
3666,18,6,0,0,0.125,1,5,0,0,0,0,0,2,0,0,0,1,2
943,9,2,0,0,0.125,1,5,0,0,0,0,1,0,1,0,0,0,2
1394,9,2,0,0,0.125,1,5,0,0,0,0,1,0,4,0,0,0,2
5007,9,2,0,0,0.125,0,5,0,0,0,0,1,0,0,0,0,0,3
817,9,2,0,0,0.125,1,5,0,0,0,0,0,0,0,0,0,0,2
772,9,2,0,0,0.1,1,4,0,0,0,0,0,1,0,0,0,1,2
5371,9,2,0,0,0.07500000000000001,0,3,0,0,0,0,1,0,2,0,0,0,3
6615,14,4,0,0,0.07500000000000001,1,3,0,0,0,0,1,0,1,0,0,0,3
507,7,1,0,0,0.07500000000000001,5,3,0,0,0,0,0,1,3,0,0,1,2
7744,16,5,0,0,0.07500000000000001,1,3,0,0,0,0,1,0,4,0,0,0,3
30,7,1,0,0,0.0,6,0,0,0,0,0,0,5,0,0,0,1,2
23,7,1,0,0,0.0,6,0,0,0,0,0,1,1,0,0,0,1,2
